time,FLOW,SALT,TEMP,NIT_nit,NIT_amm,PHS_frp,OGM_doc
2013-07-02,0.095676036,0,24.41989583,0.387096774,0.372188787,0.774943494,160.5804687
2013-07-03,0.109286749,0,23.51697917,0.387096774,0.419702249,0.774943494,161.7699536
2013-07-04,0.099725437,0,22.74208333,0.387096774,0.467215711,0.774943494,162.9594386
2013-07-05,0.095673391,0,22.486875,0.387096774,0.514729173,0.774943494,164.1489235
2013-07-06,0.094791567,0,22.85239583,0.387096774,0.562242635,0.774943494,165.3384085
2013-07-07,0.094983912,0,23.42989583,0.387096774,0.609756098,0.774943494,166.5278934
2013-07-08,0.095073665,0,23.71875,0.400921659,0.625593918,0.802620047,167.7173784
2013-07-09,0.095810718,0,23.51979167,0.414746544,0.641431739,0.8302966,168.9068633
2013-07-10,0.095264895,0,23.4784375,0.428571429,0.65726956,0.857973154,170.0963483
2013-07-11,0.095647659,0,23.48072917,0.442396313,0.67310738,0.885649707,171.2858332
2013-07-12,0.094075781,0,23.94520833,0.456221198,0.688945201,0.91332626,172.4753182
2013-07-13,0.093824707,0,24.13510417,0.470046083,0.704783022,0.941002814,173.6648031
2013-07-14,0.093973586,0,24.35729167,0.483870968,0.720620843,0.968679367,174.8542881
2013-07-15,0.094307134,0,23.8721875,0.534562212,0.807728857,1.070160063,177.233258
2013-07-16,0.0926648,0,23.0546875,0.585253456,0.89483687,1.171640758,179.6122279
2013-07-17,0.092216706,0,22.746875,0.6359447,0.981944884,1.273121454,181.9911978
2013-07-18,0.091028956,0,22.89260417,0.686635945,1.069052898,1.37460215,184.3701677
2013-07-19,0.0911808,0,22.80760417,0.737327189,1.156160912,1.476082845,186.7491376
2013-07-20,0.091775739,0,22.831875,0.788018433,1.243268926,1.577563541,189.1281075
2013-07-21,0.092266329,0,23.081875,0.838709677,1.33037694,1.679044236,191.5070774
2013-07-22,0.088562453,0,23.66604167,0.797235023,1.203674374,1.596014576,189.1281075
2013-07-23,0.086343128,0,24.39125,0.755760369,1.076971809,1.512984916,186.7491376
2013-07-24,0.091494696,0,23.85208333,0.714285714,0.950269243,1.429955256,184.3701677
2013-07-25,0.096565199,0,23.18625,0.67281106,0.823566677,1.346925596,181.9911978
2013-07-26,0.087333233,0,24.45052083,0.631336406,0.696864111,1.263895936,179.6122279
2013-07-27,0.087057466,0,24.48020833,0.589861751,0.570161546,1.180866276,177.233258
2013-07-28,0.085886739,0,23.20760417,0.548387097,0.44345898,1.097836616,174.8542881
2013-07-29,0.085387951,0,22.23958333,0.546082949,0.490972442,1.093223857,174.8542881
2013-07-30,0.085481206,0,22.02333333,0.543778802,0.538485904,1.088611098,174.8542881
2013-07-31,0.08599544,0,22.52635417,0.541474654,0.585999366,1.083998339,174.8542881
2013-08-01,0.087159057,0,22.11239583,0.539170507,0.633512829,1.079385581,174.8542881
2013-08-02,0.086615487,0,21.73625,0.536866359,0.681026291,1.074772822,174.8542881
2013-08-03,0.086508273,0,22.12802083,0.534562212,0.728539753,1.070160063,174.8542881
2013-08-04,0.08538557,0,22.61921348,0.532258065,0.776053215,1.065547304,174.8542881
2013-08-05,0.085152815,0,23.4534375,0.552995392,0.744377574,1.107062134,177.233258
2013-08-06,0.085375037,0,23.60125,0.573732719,0.712701932,1.148576964,179.6122279
2013-08-07,0.084752945,0,23.76260417,0.594470046,0.681026291,1.190091794,181.9911978
2013-08-08,0.085646474,0,23.335,0.615207373,0.649350649,1.231606624,184.3701677
2013-08-09,0.096487515,0,21.5925,0.6359447,0.617675008,1.273121454,186.7491376
2013-08-10,0.09147195,0,21.2203125,0.656682028,0.585999366,1.314636284,189.1281075
2013-08-11,0.097265982,0,20.9296875,0.677419355,0.554323725,1.356151114,191.5070774
2013-08-12,0.116277726,0,20.33364583,0.649769585,0.538485904,1.300798007,189.1281075
2013-08-13,0.096286225,0,20.591875,0.622119816,0.522648084,1.245444901,186.7491376
2013-08-14,0.089849155,0,20.60333333,0.594470046,0.506810263,1.190091794,184.3701677
2013-08-15,0.088967457,0,21.21458333,0.566820276,0.490972442,1.134738687,181.9911978
2013-08-16,0.088392316,0,21.39114583,0.539170507,0.475134621,1.079385581,179.6122279
2013-08-17,0.088602991,0,21.91864583,0.511520737,0.459296801,1.024032474,177.233258
2013-08-18,0.08992194,0,22.05614583,0.483870968,0.44345898,0.968679367,174.8542881
2013-08-19,0.088810723,0,22.2090625,0.49078341,0.490972442,0.982517644,174.8542881
2013-08-20,0.085894634,0,22.72208333,0.497695853,0.538485904,0.99635592,174.8542881
2013-08-21,0.085372425,0,23.30604167,0.504608295,0.585999366,1.010194197,174.8542881
2013-08-22,0.082340786,0,23.12635417,0.511520737,0.633512829,1.024032474,174.8542881
2013-08-23,0.077298062,0,22.95479167,0.51843318,0.681026291,1.03787075,174.8542881
2013-08-24,0.099375352,0,21.74645833,0.525345622,0.728539753,1.051709027,174.8542881
2013-08-25,0.090317773,0,21.603125,0.532258065,0.776053215,1.065547304,174.8542881
2013-08-26,0.086088764,0,21.83145833,0.605734767,0.769894063,1.21264306,172.0788232
2013-08-27,0.083295442,0,22.34447917,0.67921147,0.76373491,1.359738815,169.3033583
2013-08-28,0.074814451,0,23.1965625,0.752688172,0.757575758,1.506834571,166.5278934
2013-08-29,0.05262225,0,22.14916667,0.826164875,0.751416605,1.653930327,163.7524285
2013-08-30,0.049678486,0,23.13552083,0.899641577,0.745257453,1.801026083,160.9769636
2013-08-31,0.047162685,0,23.6165625,0.97311828,0.7390983,1.948121838,158.2014988
2013-09-01,0.044903742,0,23.87875,1.046594982,0.732939148,2.095217594,155.4260339
2013-09-02,0.044408294,0,23.97104167,1.120071685,0.726779995,2.24231335,152.650569
2013-09-03,0.045845935,0,23.55208333,1.193548387,0.720620843,2.389409106,149.8751041
2013-09-04,0.046502328,0,23.5696875,1.238709677,0.78713969,2.47981918,156.5362198
2013-09-05,0.046291868,0,23.49885417,1.283870968,0.853658537,2.570229254,163.1973356
2013-09-06,0.046831117,0,23.59479167,1.329032258,0.920177384,2.660639328,169.8584513
2013-09-07,0.046491256,0,22.633125,1.374193548,0.986696231,2.751049403,176.519567
2013-09-08,0.045261739,0,21.42427083,1.419354839,1.053215078,2.841459477,183.1806828
2013-09-09,0.044413686,0,21.14583333,1.359447005,1.164079823,2.721527746,180.8017129
2013-09-10,0.043575506,0,21.38072917,1.299539171,1.274944568,2.601596015,178.422743
2013-09-11,0.04334781,0,21.78052083,1.239631336,1.385809313,2.481664283,176.043773
2013-09-12,0.044213463,0,21.4609375,1.179723502,1.496674058,2.361732552,173.6648031
2013-09-13,0.044390361,0,20.34447917,1.119815668,1.607538803,2.241800821,171.2858332
2013-09-14,0.041371387,0,19.0378125,1.059907834,1.718403548,2.12186909,168.9068633
2013-09-15,0.041105776,0,19.42677083,1,1.829268293,2.001937359,166.5278934
2013-09-16,0.040197905,0,19.82864583,1.025345622,1.662971175,2.052677707,165.3384085
2013-09-17,0.038694058,0,18.99270833,1.050691244,1.496674058,2.103418054,164.1489235
2013-09-18,0.035352853,0,19.11229167,1.076036866,1.33037694,2.154158402,162.9594386
2013-09-19,0.034513654,0,18.89520833,1.101382488,1.164079823,2.20489875,161.7699536
2013-09-20,0.03343335,0,18.9521875,1.126728111,0.997782705,2.255639098,160.5804687
2013-09-21,0.031319809,0,19.34302083,1.152073733,0.831485588,2.306379446,159.3909837
2013-09-22,0.028321912,0,18.05333333,1.177419355,0.66518847,2.357119793,158.2014988
2013-09-23,0.026703846,0,16.61833333,1.202764977,0.633512829,2.407860141,155.8225288
2013-09-24,0.026343506,0,16.61041667,1.228110599,0.601837187,2.458600489,153.4435589
2013-09-25,0.025927034,0,17.640625,1.253456221,0.570161546,2.509340837,151.064589
2013-09-26,0.02499453,0,18.02958333,1.278801843,0.538485904,2.560081185,148.6856191
2013-09-27,0.024594506,0,17.6215625,1.304147465,0.506810263,2.610821532,146.3066492
2013-09-28,0.023775347,0,17.631875,1.329493088,0.475134621,2.66156188,143.9276793
2013-09-29,0.023603429,0,18.13625,1.35483871,0.44345898,2.712302228,141.5487094
2013-09-30,0.023878674,0,18.3153125,1.292626728,0.44345898,2.587757738,142.7381944
2013-10-01,0.023003643,0,18.42572917,1.230414747,0.44345898,2.463213248,143.9276793
2013-10-02,0.022649396,0,18.67239583,1.168202765,0.44345898,2.338668758,145.1171643
2013-10-03,0.023040747,0,18.86260417,1.105990783,0.44345898,2.214124268,146.3066492
2013-10-04,0.022773876,0,16.06150538,1.043778802,0.44345898,2.089579778,147.4961342
2013-10-05,0.021600016,0,13.779375,0.98156682,0.44345898,1.965035288,148.6856191
2013-10-06,0.02080719,0,14.47510417,0.919354839,0.44345898,1.840490798,149.8751041
2013-10-07,0.024167923,0,15.504375,0.82437276,0.437299828,1.650342625,163.7524285
2013-10-08,0.02846083,0,16.17104167,0.729390681,0.431140675,1.460194453,177.629753
2013-10-09,0.025440408,0,15.64822917,0.634408602,0.424981523,1.270046281,191.5070774
2013-10-10,0.02452679,0,16.2240625,0.539426523,0.41882237,1.079898109,205.3844019
2013-10-11,0.025030609,0,16.4053125,0.444444444,0.412663218,0.889749937,219.2617263
2013-10-12,0.030516051,0,15.028125,0.349462366,0.406504065,0.699601765,233.1390508
2013-10-13,0.03152028,0,15.47010417,0.254480287,0.400344913,0.509453593,247.0163752
2013-10-14,0.034191212,0,17.11895833,0.159498208,0.39418576,0.319305421,260.8936997
2013-10-15,0.053236725,0,16.57739583,0.064516129,0.388026608,0.129157249,274.7710241
2013-10-16,0.042904875,0,15.57729167,0.056451613,0.360310421,0.113012593,258.1182348
2013-10-17,0.039207074,0,15.56083333,0.048387097,0.332594235,0.096867937,241.4654455
2013-10-18,0.037223253,0,15.364375,0.040322581,0.304878049,0.080723281,224.8126561
2013-10-19,0.036435398,0,13.70677083,0.032258065,0.277161863,0.064578624,208.1598668
2013-10-20,0.035163766,0,13.79302083,0.024193548,0.249445676,0.048433968,191.5070774
2013-10-21,0.031442833,0,14.0240625,0.016129032,0.22172949,0.032289312,174.8542881
2013-10-22,0.030209736,0,12.783125,0.008064516,0.194013304,0.016144656,158.2014988
2013-10-23,0.026779314,0,12.18375,0,0.166297118,0,141.5487094
2013-10-24,0.020861487,0,12.18635417,0.000896057,0.178615423,0.001793851,148.9499491
2013-10-25,0.020143723,0,12.41354167,0.001792115,0.190933728,0.003587701,156.3511888
2013-10-26,0.015844269,0,12.90083333,0.002688172,0.203252033,0.005381552,163.7524285
2013-10-27,0.008978991,0,12.40895833,0.003584229,0.215570338,0.007175403,171.1536682
2013-10-28,0.008188013,0,13.8734375,0.004480287,0.227888643,0.008969253,178.5549079
2013-10-29,0.006578833,0,13.83625,0.005376344,0.240206948,0.010763104,185.9561477
2013-10-30,0.005811804,0,11.4784375,0.006272401,0.252525253,0.012556955,193.3573874
2013-10-31,0.006134263,0,10.13458333,0.007168459,0.264843558,0.014350805,200.7586271
2013-11-01,0.00964503,0,9.594166667,0.008064516,0.277161863,0.016144656,208.1598668
2013-11-02,0.006037421,0,7.489270833,0.008960573,0.289480168,0.017938507,215.5611065
2013-11-03,0.005175377,0,7.9390625,0.009856631,0.301798473,0.019732357,222.9623462
2013-11-04,0.005010359,0,9.940104167,0.010752688,0.314116778,0.021526208,230.3635859
2013-11-05,0.004712985,0,11.14302083,0.011648746,0.326435083,0.023320059,237.7648256
2013-11-06,0.005140589,0,11.68604167,0.012544803,0.338753388,0.02511391,245.1660653
2013-11-07,0.004954559,0,9.294166667,0.01344086,0.351071693,0.02690776,252.567305
2013-11-08,0.005413033,0,7.6971875,0.014336918,0.363389998,0.028701611,259.9685447
2013-11-09,0.005497351,0,8.73,0.015232975,0.375708303,0.030495462,267.3697844
2013-11-10,0.005496663,0,8.990833333,0.016129032,0.388026608,0.032289312,274.7710241
2013-11-11,0.005440648,0,9.386354167,0.015591398,0.388026608,0.031213002,273.2571342
2013-11-12,0.005312723,0,10.12260417,0.015053763,0.388026608,0.030136691,271.7432443
2013-11-13,0.004891253,0,8.494791667,0.014516129,0.388026608,0.029060381,270.2293543
2013-11-14,0.005675487,0,5.2659375,0.013978495,0.388026608,0.027984071,268.7154644
2013-11-15,0.005465213,0,3.790729167,0.01344086,0.388026608,0.02690776,267.2015744
2013-11-16,0.005080112,0,5.318333333,0.012903226,0.388026608,0.02583145,265.6876845
2013-11-17,0.009198332,0,6.330625,0.012365591,0.388026608,0.024755139,264.1737946
2013-11-18,0.007594129,0,2.660104167,0.011827957,0.388026608,0.023678829,262.6599046
2013-11-19,0.006341815,0,1.708854167,0.011290323,0.388026608,0.022602519,261.1460147
2013-11-20,0.005927761,0,3.343229167,0.010752688,0.388026608,0.021526208,259.6321247
2013-11-21,0.006374699,0,2.803229167,0.010215054,0.388026608,0.020449898,258.1182348
2013-11-22,0.006403379,0,2.822395833,0.009677419,0.388026608,0.019373587,256.6043449
2013-11-23,0.008143686,0,4.743125,0.009139785,0.388026608,0.018297277,255.0904549
2013-11-24,0.012417587,0,8.758958333,0.008602151,0.388026608,0.017220967,253.576565
2013-11-25,0.007827556,0,8.379166667,0.008064516,0.388026608,0.016144656,252.062675
2013-11-26,0.02189544,0,6.574791667,0.007526882,0.388026608,0.015068346,250.5487851
2013-11-27,0.015085493,0,5.937395833,0.006989247,0.388026608,0.013992035,249.0348952
2013-11-28,0.011103443,0,4.231041667,0.006451613,0.388026608,0.012915725,247.5210052
2013-11-29,0.008993968,0,4.385729167,0.005913978,0.388026608,0.011839414,246.0071153
2013-11-30,0.007862014,0,5.888958333,0.005376344,0.388026608,0.010763104,244.4932253
2013-12-01,0.007121302,0,8.055625,0.00483871,0.388026608,0.009686794,242.9793354
2013-12-02,0.013412939,0,7.26375,0.004301075,0.388026608,0.008610483,241.4654455
2013-12-03,0.011614989,0,7.238125,0.003763441,0.388026608,0.007534173,239.9515555
2013-12-04,0.010500413,0,6.811145833,0.003225806,0.388026608,0.006457862,238.4376656
2013-12-05,0.011052124,0,6.448645833,0.002688172,0.388026608,0.005381552,236.9237756
2013-12-06,0.0112903,0,7.4625,0.002150538,0.388026608,0.004305242,235.4098857
2013-12-07,0.011661784,0,6.205729167,0.001612903,0.388026608,0.003228931,233.8959958
2013-12-08,0.011257306,0,4.623020833,0.001075269,0.388026608,0.002152621,232.3821058
2013-12-09,0.011938207,0,5.431145833,0.000537634,0.388026608,0.00107631,230.8682159
2013-12-10,0.011789023,0,4.771612903,0,0.388026608,0,229.3543259
2013-12-11,0.012120377,0,3.103854167,0.004449388,0.394716721,0.008907396,227.840436
2013-12-12,0.011578665,0,3.704479167,0.008898776,0.401406835,0.017814793,226.3265461
2013-12-13,0.01129419,0,4.1665625,0.013348165,0.408096949,0.026722189,224.8126561
2013-12-14,0.012263808,0,4.375833333,0.017797553,0.414787063,0.035629586,223.2987662
2013-12-15,0.01102383,0,4.611666667,0.022246941,0.421477177,0.044536982,221.7848762
2013-12-16,0.010568115,0,5.818229167,0.026696329,0.428167291,0.053444379,220.2709863
2013-12-17,0.010027161,0,6.12325,0.031145717,0.434857405,0.062351775,218.7570964
2013-12-18,0.014738949,0,4.68745098,0.035595106,0.441547519,0.071259172,217.2432064
2013-12-19,0.015223275,0,3.819166667,0.040044494,0.448237633,0.080166568,215.7293165
2013-12-20,0.014893104,0,3.663958333,0.044493882,0.454927747,0.089073965,214.2154265
2013-12-21,0.014435789,0,4.569583333,0.04894327,0.461617861,0.097981361,212.7015366
2013-12-22,0.015458782,0,4.4721875,0.053392659,0.468307975,0.106888758,211.1876467
2013-12-23,0.016179019,0,5.319166667,0.057842047,0.474998089,0.115796154,209.6737567
2013-12-24,0.0226451,0,6.6328125,0.062291435,0.481688202,0.124703551,208.1598668
2013-12-25,0.022335989,0,6.158854167,0.066740823,0.488378316,0.133610947,206.6459768
2013-12-26,0.020852528,0,4.890833333,0.071190211,0.49506843,0.142518344,205.1320869
2013-12-27,0.020020689,0,5.745104167,0.0756396,0.501758544,0.15142574,203.618197
2013-12-28,0.019474945,0,6.9703125,0.080088988,0.508448658,0.160333137,202.104307
2013-12-29,0.021431371,0,6.439479167,0.084538376,0.515138772,0.169240533,200.5904171
2013-12-30,0.031585835,0,4.8253125,0.088987764,0.521828886,0.17814793,199.0765271
2013-12-31,0.089113211,0,3.803020833,0.093437152,0.528519,0.187055326,197.5626372
2014-01-01,0.088608089,0,3.646145833,0.097886541,0.535209114,0.195962723,196.0487473